Cód.,Abacate,,Abacaxi*,,Açaí,,Alfafa fenada,,Algodão arbóreo (em caroço),,Algodão herbáceo (em caroço),,Alho,,Amendoim (em casca),,Arroz (em casca),,Aveia (em grão),,Azeitona,,Banana (cacho),,Batata-doce,,Batata-inglesa,,Borracha (látex coagulado),,Borracha (látex líquido),,Cacau (em amêndoa),,Café (em grão) Total,,Café (em grão) Arábica,,Café (em grão) Canephora,,Caju,,Cana-de-açúcar,,Cana para forragem,,Caqui,,Castanha de caju,,Cebola,,Centeio (em grão),,Cevada (em grão),,Chá-da-índia (folha verde),,Coco-da-baía*,,Dendê (cacho de coco),,Erva-mate (folha verde),,Ervilha (em grão),,Fava (em grão),,Feijão (em grão),,Figo,,Fumo (em folha),,Girassol (em grão),,Goiaba,,Guaraná (semente),,Juta (fibra),,Laranja,,Limão,,Linho (semente),,Maçã,,Malva (fibra),,Mamão,,Mamona (baga),,Mandioca,,Manga,,Maracujá,,Marmelo,,Melancia,,Melão,,Milho (em grão),,Noz (fruto seco),,Palmito,,Pera,,Pêssego,,Pimenta-do-reino,,Rami (fibra),,Sisal ou agave (fibra),,Soja (em grão),,Sorgo (em grão),,Tangerina,,Tomate,,Trigo (em grão),,Triticale (em grão),,Tungue (fruto seco),,Urucum (semente),,Uva,ano
35029,1017,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,225,Mil Reais,-,Mil Reais,-,Mil Reais,132,Mil Reais,-,Mil Reais,-,Mil Reais,1542,Mil Reais,-,Mil Reais,16440,Mil Reais,266,Mil Reais,...,Mil Reais,-,Mil Reais,8246,Mil Reais,8246,Mil Reais,-,Mil Reais,...,Mil Reais,272455,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,311,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4319,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,99021,Mil Reais,1368,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,3864,Mil Reais,1609,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,49796,Mil Reais,-,Mil Reais,296,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,5616,Mil Reais,20,Mil Reais,2548,Mil Reais,3010,Mil Reais,235,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2012
35030,3388,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,61,Mil Reais,-,Mil Reais,-,Mil Reais,1382,Mil Reais,-,Mil Reais,121652,Mil Reais,3309,Mil Reais,...,Mil Reais,-,Mil Reais,429525,Mil Reais,429525,Mil Reais,-,Mil Reais,...,Mil Reais,443538,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,105945,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,54262,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,36,Mil Reais,-,Mil Reais,-,Mil Reais,277869,Mil Reais,4159,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2016,Mil Reais,1340,Mil Reais,2440,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,134768,Mil Reais,36,Mil Reais,6,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,10812,Mil Reais,234,Mil Reais,16063,Mil Reais,18033,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,202,2012
35031,3122,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,708,Mil Reais,-,Mil Reais,-,Mil Reais,1701,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,20622,Mil Reais,20622,Mil Reais,-,Mil Reais,...,Mil Reais,136078,Mil Reais,...,Mil Reais,88,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,3678,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,454,Mil Reais,-,Mil Reais,-,Mil Reais,294459,Mil Reais,17140,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,48797,Mil Reais,7701,Mil Reais,396,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,36303,Mil Reais,-,Mil Reais,1,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,844,Mil Reais,-,Mil Reais,10475,Mil Reais,55136,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,50,2012
35032,4574,Mil Reais,815,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,8,Mil Reais,-,Mil Reais,3870,Mil Reais,141,Mil Reais,506,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,4893,Mil Reais,4893,Mil Reais,-,Mil Reais,...,Mil Reais,201674,Mil Reais,...,Mil Reais,5553,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,12,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1295,Mil Reais,23388,Mil Reais,-,Mil Reais,-,Mil Reais,44253,Mil Reais,-,Mil Reais,-,Mil Reais,10830,Mil Reais,3621,Mil Reais,-,Mil Reais,15,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,3511,Mil Reais,1602,Mil Reais,902,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,11867,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,7036,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,920,Mil Reais,11,Mil Reais,1818,Mil Reais,17150,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,61527,2012
35033,1804,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,41,Mil Reais,-,Mil Reais,-,Mil Reais,1033,Mil Reais,-,Mil Reais,9588,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,81755,Mil Reais,81755,Mil Reais,-,Mil Reais,...,Mil Reais,10425,Mil Reais,...,Mil Reais,94,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1946,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,72,Mil Reais,-,Mil Reais,-,Mil Reais,6766,Mil Reais,704,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,427,Mil Reais,536,Mil Reais,564,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,14573,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4542,Mil Reais,7942,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,185,2012
35034,282,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,583,Mil Reais,-,Mil Reais,5772,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2940,Mil Reais,-,Mil Reais,-,Mil Reais,6947,Mil Reais,...,Mil Reais,-,Mil Reais,7580,Mil Reais,7580,Mil Reais,-,Mil Reais,...,Mil Reais,388454,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,727,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,521,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,19,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,14,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1020,Mil Reais,-,Mil Reais,3517,Mil Reais,1095,Mil Reais,281,Mil Reais,-,Mil Reais,582,Mil Reais,-,Mil Reais,1624,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,282,Mil Reais,410,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,10432,Mil Reais,10954,2012
35035,208,Mil Reais,33,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,1017,Mil Reais,-,Mil Reais,10696,Mil Reais,48,Mil Reais,-,Mil Reais,-,Mil Reais,1055,Mil Reais,1732,Mil Reais,-,Mil Reais,7163,Mil Reais,...,Mil Reais,-,Mil Reais,38308,Mil Reais,38308,Mil Reais,-,Mil Reais,...,Mil Reais,364491,Mil Reais,...,Mil Reais,72,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,960,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4228,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,99,Mil Reais,-,Mil Reais,-,Mil Reais,876,Mil Reais,35,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1153,Mil Reais,110,Mil Reais,4195,Mil Reais,891,Mil Reais,7841,Mil Reais,-,Mil Reais,4631,Mil Reais,-,Mil Reais,8227,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1499,Mil Reais,-,Mil Reais,733,Mil Reais,13514,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,896,Mil Reais,666,2012
35036,49,Mil Reais,146,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,6962,Mil Reais,-,Mil Reais,68173,Mil Reais,34,Mil Reais,-,Mil Reais,-,Mil Reais,2646,Mil Reais,9593,Mil Reais,-,Mil Reais,9841,Mil Reais,...,Mil Reais,-,Mil Reais,5556,Mil Reais,5556,Mil Reais,-,Mil Reais,...,Mil Reais,1257207,Mil Reais,...,Mil Reais,39,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1134,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,9724,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,299,Mil Reais,-,Mil Reais,-,Mil Reais,723,Mil Reais,724,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,483,Mil Reais,7,Mil Reais,36108,Mil Reais,3639,Mil Reais,4125,Mil Reais,-,Mil Reais,37306,Mil Reais,-,Mil Reais,43159,Mil Reais,-,Mil Reais,-,Mil Reais,156,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,70926,Mil Reais,216,Mil Reais,9,Mil Reais,19326,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,449,Mil Reais,765,2012
35037,5119,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,38046,Mil Reais,10,Mil Reais,-,Mil Reais,-,Mil Reais,633,Mil Reais,98,Mil Reais,-,Mil Reais,4620,Mil Reais,...,Mil Reais,-,Mil Reais,7573,Mil Reais,7573,Mil Reais,-,Mil Reais,...,Mil Reais,130609,Mil Reais,...,Mil Reais,396,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2288,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,967,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1810,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,783,Mil Reais,-,Mil Reais,27499,Mil Reais,2205,Mil Reais,-,Mil Reais,-,Mil Reais,5853,Mil Reais,-,Mil Reais,6943,Mil Reais,-,Mil Reais,-,Mil Reais,32,Mil Reais,137,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,59,Mil Reais,1955,Mil Reais,955,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2012
35038,36,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,26712,Mil Reais,10,Mil Reais,176,Mil Reais,-,Mil Reais,58,Mil Reais,36,Mil Reais,-,Mil Reais,7272,Mil Reais,...,Mil Reais,-,Mil Reais,194830,Mil Reais,194830,Mil Reais,-,Mil Reais,...,Mil Reais,87150,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1723,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2093,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,13063,Mil Reais,2089,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,742,Mil Reais,-,Mil Reais,19744,Mil Reais,-,Mil Reais,2229,Mil Reais,-,Mil Reais,15221,Mil Reais,-,Mil Reais,20655,Mil Reais,-,Mil Reais,1851,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4078,Mil Reais,-,Mil Reais,1466,Mil Reais,5416,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2012
35039,-,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,30832,Mil Reais,2073,Mil Reais,778,Mil Reais,-,Mil Reais,13062,Mil Reais,-,Mil Reais,-,Mil Reais,339,Mil Reais,...,Mil Reais,-,Mil Reais,5202,Mil Reais,5202,Mil Reais,-,Mil Reais,...,Mil Reais,1074814,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1993,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,709,Mil Reais,41,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,70056,Mil Reais,99,Mil Reais,-,Mil Reais,-,Mil Reais,3045,Mil Reais,-,Mil Reais,284896,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,283720,Mil Reais,-,Mil Reais,153,Mil Reais,944,Mil Reais,2596,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,101,2012
35040,5734,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,495,Mil Reais,-,Mil Reais,-,Mil Reais,1220,Mil Reais,-,Mil Reais,7486,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,87793,Mil Reais,87793,Mil Reais,-,Mil Reais,...,Mil Reais,399220,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,35100,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,127422,Mil Reais,586,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,168,Mil Reais,-,Mil Reais,35434,Mil Reais,300,Mil Reais,666,Mil Reais,-,Mil Reais,4504,Mil Reais,-,Mil Reais,94283,Mil Reais,-,Mil Reais,252,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,87753,Mil Reais,-,Mil Reais,4326,Mil Reais,8099,Mil Reais,2448,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2012
35041,-,Mil Reais,155,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,18256,Mil Reais,-,Mil Reais,-,Mil Reais,7035,Mil Reais,-,Mil Reais,-,Mil Reais,2340,Mil Reais,-,Mil Reais,80538,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,8971,Mil Reais,8971,Mil Reais,-,Mil Reais,...,Mil Reais,57492,Mil Reais,...,Mil Reais,3100,Mil Reais,-,Mil Reais,5846,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,172551,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,41370,Mil Reais,612,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1324,Mil Reais,-,Mil Reais,141,Mil Reais,-,Mil Reais,4284,Mil Reais,-,Mil Reais,327378,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,21,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,373956,Mil Reais,4645,Mil Reais,1133,Mil Reais,65737,Mil Reais,48181,Mil Reais,10605,Mil Reais,-,Mil Reais,-,Mil Reais,326,2012
35042,-,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,6642,Mil Reais,-,Mil Reais,-,Mil Reais,329,Mil Reais,-,Mil Reais,-,Mil Reais,1238,Mil Reais,-,Mil Reais,76979,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,135,Mil Reais,135,Mil Reais,-,Mil Reais,...,Mil Reais,74126,Mil Reais,...,Mil Reais,646,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,16286,Mil Reais,130,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,143806,Mil Reais,4159,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1532,Mil Reais,-,Mil Reais,674,Mil Reais,-,Mil Reais,4810,Mil Reais,-,Mil Reais,78865,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,12883,Mil Reais,-,Mil Reais,2532,Mil Reais,662,Mil Reais,3341,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1021,2012
35043,-,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,81,Mil Reais,-,Mil Reais,-,Mil Reais,176,Mil Reais,378,Mil Reais,1700,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,1431,Mil Reais,1431,Mil Reais,-,Mil Reais,...,Mil Reais,100156,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,3817,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,26,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,31990,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1678,Mil Reais,-,Mil Reais,-,Mil Reais,1162,Mil Reais,419,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,2012
35044,1804,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,109,Mil Reais,352,Mil Reais,-,Mil Reais,-,Mil Reais,770,Mil Reais,-,Mil Reais,7767,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,141,Mil Reais,...,Mil Reais,315,Mil Reais,-,Mil Reais,9314,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,21920,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,18438,Mil Reais,48,Mil Reais,-,Mil Reais,1125,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,6626,Mil Reais,-,Mil Reais,1640,Mil Reais,-,Mil Reais,365,Mil Reais,-,Mil Reais,76866,Mil Reais,-,Mil Reais,249,Mil Reais,-,Mil Reais,53680,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,9045,Mil Reais,3,Mil Reais,2275,Mil Reais,129971,Mil Reais,2475,Mil Reais,172,Mil Reais,-,Mil Reais,-,Mil Reais,5138,2012
35045,449,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,63,Mil Reais,7,Mil Reais,59,Mil Reais,-,Mil Reais,-,Mil Reais,5191,Mil Reais,27,Mil Reais,24862,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,59,Mil Reais,59,Mil Reais,-,Mil Reais,...,Mil Reais,648,Mil Reais,...,Mil Reais,22424,Mil Reais,-,Mil Reais,18260,Mil Reais,-,Mil Reais,-,Mil Reais,737,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,10602,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,312,Mil Reais,-,Mil Reais,-,Mil Reais,2921,Mil Reais,239,Mil Reais,-,Mil Reais,753,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1116,Mil Reais,148,Mil Reais,3367,Mil Reais,-,Mil Reais,2760,Mil Reais,-,Mil Reais,27486,Mil Reais,-,Mil Reais,-,Mil Reais,220,Mil Reais,1532,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2055,Mil Reais,-,Mil Reais,9489,Mil Reais,9075,Mil Reais,2276,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,208405,2012
35046,49,Mil Reais,123,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,51,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,248,Mil Reais,-,Mil Reais,102,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,343,Mil Reais,343,Mil Reais,-,Mil Reais,...,Mil Reais,59865,Mil Reais,...,Mil Reais,2458,Mil Reais,-,Mil Reais,597,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4010,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1251,Mil Reais,-,Mil Reais,-,Mil Reais,15331,Mil Reais,1208,Mil Reais,-,Mil Reais,371,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,5743,Mil Reais,33,Mil Reais,903,Mil Reais,-,Mil Reais,4810,Mil Reais,-,Mil Reais,19243,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,722,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4451,Mil Reais,-,Mil Reais,2494,Mil Reais,14168,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,34896,2012
35047,15,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,4,Mil Reais,-,Mil Reais,-,Mil Reais,558,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,75,Mil Reais,75,Mil Reais,-,Mil Reais,...,Mil Reais,482,Mil Reais,...,Mil Reais,13913,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,83,Mil Reais,1584,Mil Reais,-,Mil Reais,-,Mil Reais,1142,Mil Reais,-,Mil Reais,-,Mil Reais,3140,Mil Reais,32,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,892,Mil Reais,96,Mil Reais,414,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,3600,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,2946,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,6491,Mil Reais,3347,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,58703,2012
35048,1098,Mil Reais,-,Mil Reais,...,Mil Reais,...,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,55,Mil Reais,-,Mil Reais,-,Mil Reais,1348,Mil Reais,12,Mil Reais,6363,Mil Reais,-,Mil Reais,...,Mil Reais,-,Mil Reais,21749,Mil Reais,21749,Mil Reais,-,Mil Reais,...,Mil Reais,5507,Mil Reais,...,Mil Reais,8575,Mil Reais,-,Mil Reais,7,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,1200,Mil Reais,1280,Mil Reais,-,Mil Reais,-,Mil Reais,1179,Mil Reais,-,Mil Reais,-,Mil Reais,9595,Mil Reais,663,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,705,Mil Reais,918,Mil Reais,988,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,22333,Mil Reais,-,Mil Reais,95,Mil Reais,-,Mil Reais,11283,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,86,Mil Reais,-,Mil Reais,13072,Mil Reais,6339,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,-,Mil Reais,17722,2012
