Cód.,Abacate,,Abacaxi*,,Açaí,,Alfafa fenada,,Algodão arbóreo (em caroço),,Algodão herbáceo (em caroço),,Alho,,Amendoim (em casca),,Arroz (em casca),,Aveia (em grão),,Azeitona,,Banana (cacho),,Batata-doce,,Batata-inglesa,,Borracha (látex coagulado),,Borracha (látex líquido),,Cacau (em amêndoa),,Café (em grão) Total,,Café (em grão) Arábica,,Café (em grão) Canephora,,Caju,,Cana-de-açúcar,,Cana para forragem,,Caqui,,Castanha de caju,,Cebola,,Centeio (em grão),,Cevada (em grão),,Chá-da-índia (folha verde),,Coco-da-baía*,,Dendê (cacho de coco),,Erva-mate (folha verde),,Ervilha (em grão),,Fava (em grão),,Feijão (em grão),,Figo,,Fumo (em folha),,Girassol (em grão),,Goiaba,,Guaraná (semente),,Juta (fibra),,Laranja,,Limão,,Linho (semente),,Maçã,,Malva (fibra),,Mamão,,Mamona (baga),,Mandioca,,Manga,,Maracujá,,Marmelo,,Melancia,,Melão,,Milho (em grão),,Noz (fruto seco),,Palmito,,Pera,,Pêssego,,Pimenta-do-reino,,Rami (fibra),,Sisal ou agave (fibra),,Soja (em grão),,Sorgo (em grão),,Tangerina,,Tomate,,Trigo (em grão),,Triticale (em grão),,Tungue (fruto seco),,Urucum (semente),,Uva,ano
35025,25,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,20,Hectares,-,Hectares,-,Hectares,10,Hectares,-,Hectares,-,Hectares,49,Hectares,...,Hectares,-,Hectares,2016,Hectares,2016,Hectares,-,Hectares,...,Hectares,104511,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,65,Hectares,-,Hectares,-,Hectares,17739,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,310,Hectares,-,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,5550,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,750,Hectares,-,Hectares,49,Hectares,18,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2012
35026,16,Hectares,8,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,2,Hectares,-,Hectares,39,Hectares,-,Hectares,-,Hectares,60,Hectares,-,Hectares,-,Hectares,228,Hectares,...,Hectares,-,Hectares,1865,Hectares,1865,Hectares,-,Hectares,...,Hectares,60480,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,110,Hectares,-,Hectares,-,Hectares,-,Hectares,11,Hectares,-,Hectares,-,Hectares,13650,Hectares,232,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,372,Hectares,17,Hectares,13,Hectares,-,Hectares,-,Hectares,-,Hectares,3350,Hectares,69,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1,Hectares,-,Hectares,390,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2012
35027,392,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,337,Hectares,-,Hectares,-,Hectares,106,Hectares,-,Hectares,-,Hectares,137,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,1264,Hectares,1264,Hectares,-,Hectares,...,Hectares,88162,Hectares,...,Hectares,15,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,422,Hectares,-,Hectares,-,Hectares,320,Hectares,-,Hectares,-,Hectares,-,Hectares,29408,Hectares,259,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1207,Hectares,21,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,11465,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3110,Hectares,60,Hectares,1244,Hectares,85,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2012
35028,-,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,1,Hectares,-,Hectares,-,Hectares,17,Hectares,-,Hectares,-,Hectares,97,Hectares,6,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,215,Hectares,215,Hectares,-,Hectares,...,Hectares,156908,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,28,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,5460,Hectares,13,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1931,Hectares,53,Hectares,5,Hectares,-,Hectares,321,Hectares,-,Hectares,4682,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,552,Hectares,70,Hectares,313,Hectares,17,Hectares,27,Hectares,-,Hectares,-,Hectares,-,Hectares,1,2012
35029,85,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,150,Hectares,-,Hectares,-,Hectares,82,Hectares,-,Hectares,-,Hectares,96,Hectares,-,Hectares,1350,Hectares,60,Hectares,...,Hectares,-,Hectares,909,Hectares,909,Hectares,-,Hectares,...,Hectares,57545,Hectares,...,Hectares,-,Hectares,-,Hectares,10,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,753,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,23190,Hectares,133,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,551,Hectares,275,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,20870,Hectares,-,Hectares,40,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2550,Hectares,30,Hectares,144,Hectares,100,Hectares,200,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2012
35030,127,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,58,Hectares,-,Hectares,-,Hectares,115,Hectares,-,Hectares,7740,Hectares,377,Hectares,...,Hectares,-,Hectares,42434,Hectares,42434,Hectares,-,Hectares,...,Hectares,100835,Hectares,...,Hectares,-,Hectares,-,Hectares,3215,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,10484,Hectares,-,Hectares,-,Hectares,-,Hectares,3,Hectares,-,Hectares,-,Hectares,32286,Hectares,326,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,280,Hectares,98,Hectares,71,Hectares,-,Hectares,-,Hectares,-,Hectares,44795,Hectares,168,Hectares,2,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3600,Hectares,400,Hectares,736,Hectares,387,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,8,2012
35031,532,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,552,Hectares,-,Hectares,-,Hectares,94,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,3140,Hectares,3140,Hectares,-,Hectares,...,Hectares,34255,Hectares,...,Hectares,7,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,673,Hectares,-,Hectares,-,Hectares,-,Hectares,31,Hectares,-,Hectares,-,Hectares,31354,Hectares,2264,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,4785,Hectares,523,Hectares,66,Hectares,-,Hectares,-,Hectares,-,Hectares,16905,Hectares,-,Hectares,10,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,470,Hectares,-,Hectares,583,Hectares,562,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,5,2012
35032,328,Hectares,20,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,20,Hectares,-,Hectares,205,Hectares,10,Hectares,54,Hectares,-,Hectares,...,Hectares,-,Hectares,645,Hectares,645,Hectares,-,Hectares,...,Hectares,50151,Hectares,...,Hectares,125,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,4,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,449,Hectares,493,Hectares,-,Hectares,-,Hectares,576,Hectares,-,Hectares,-,Hectares,2235,Hectares,261,Hectares,-,Hectares,2,Hectares,-,Hectares,-,Hectares,-,Hectares,370,Hectares,117,Hectares,31,Hectares,-,Hectares,-,Hectares,-,Hectares,7418,Hectares,-,Hectares,-,Hectares,-,Hectares,173,Hectares,-,Hectares,-,Hectares,-,Hectares,520,Hectares,20,Hectares,141,Hectares,640,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2196,2012
35033,129,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,32,Hectares,-,Hectares,-,Hectares,110,Hectares,-,Hectares,620,Hectares,-,Hectares,...,Hectares,-,Hectares,8627,Hectares,8627,Hectares,-,Hectares,...,Hectares,2920,Hectares,...,Hectares,9,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,515,Hectares,-,Hectares,-,Hectares,-,Hectares,2,Hectares,-,Hectares,-,Hectares,1587,Hectares,63,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,31,Hectares,96,Hectares,16,Hectares,-,Hectares,-,Hectares,-,Hectares,6295,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,401,Hectares,108,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,10,2012
35034,39,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,108,Hectares,-,Hectares,1609,Hectares,-,Hectares,-,Hectares,-,Hectares,119,Hectares,-,Hectares,-,Hectares,947,Hectares,...,Hectares,-,Hectares,2287,Hectares,2287,Hectares,-,Hectares,...,Hectares,95124,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,160,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,362,Hectares,-,Hectares,-,Hectares,-,Hectares,1,Hectares,-,Hectares,-,Hectares,-,Hectares,3,Hectares,-,Hectares,-,Hectares,-,Hectares,64,Hectares,-,Hectares,308,Hectares,561,Hectares,11,Hectares,-,Hectares,114,Hectares,-,Hectares,1127,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,26,Hectares,16,Hectares,-,Hectares,-,Hectares,-,Hectares,1883,Hectares,258,2012
35035,17,Hectares,2,Hectares,...,Hectares,...,Hectares,-,Hectares,331,Hectares,-,Hectares,2916,Hectares,70,Hectares,-,Hectares,-,Hectares,104,Hectares,222,Hectares,-,Hectares,1286,Hectares,...,Hectares,-,Hectares,9163,Hectares,9163,Hectares,-,Hectares,...,Hectares,87998,Hectares,...,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,122,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1639,Hectares,-,Hectares,-,Hectares,-,Hectares,10,Hectares,-,Hectares,-,Hectares,75,Hectares,3,Hectares,-,Hectares,-,Hectares,-,Hectares,43,Hectares,50,Hectares,615,Hectares,96,Hectares,308,Hectares,-,Hectares,291,Hectares,-,Hectares,4678,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,950,Hectares,-,Hectares,57,Hectares,272,Hectares,-,Hectares,-,Hectares,-,Hectares,180,Hectares,12,2012
35036,3,Hectares,10,Hectares,...,Hectares,...,Hectares,-,Hectares,1571,Hectares,-,Hectares,12118,Hectares,52,Hectares,-,Hectares,-,Hectares,140,Hectares,1595,Hectares,-,Hectares,1234,Hectares,...,Hectares,-,Hectares,879,Hectares,879,Hectares,-,Hectares,...,Hectares,313559,Hectares,...,Hectares,2,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,316,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3614,Hectares,-,Hectares,-,Hectares,-,Hectares,20,Hectares,-,Hectares,-,Hectares,68,Hectares,54,Hectares,-,Hectares,-,Hectares,-,Hectares,26,Hectares,12,Hectares,7624,Hectares,254,Hectares,106,Hectares,-,Hectares,1983,Hectares,-,Hectares,32166,Hectares,-,Hectares,-,Hectares,6,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,27998,Hectares,240,Hectares,7,Hectares,352,Hectares,-,Hectares,-,Hectares,-,Hectares,126,Hectares,18,2012
35037,360,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,10102,Hectares,10,Hectares,-,Hectares,-,Hectares,84,Hectares,40,Hectares,-,Hectares,1155,Hectares,...,Hectares,-,Hectares,1137,Hectares,1137,Hectares,-,Hectares,...,Hectares,45820,Hectares,...,Hectares,20,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,305,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,302,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,154,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,58,Hectares,-,Hectares,3288,Hectares,225,Hectares,-,Hectares,-,Hectares,465,Hectares,-,Hectares,2440,Hectares,-,Hectares,-,Hectares,2,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,78,Hectares,160,Hectares,19,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2012
35038,4,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,5399,Hectares,8,Hectares,350,Hectares,-,Hectares,12,Hectares,4,Hectares,-,Hectares,1058,Hectares,...,Hectares,-,Hectares,25769,Hectares,25769,Hectares,-,Hectares,...,Hectares,26250,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,133,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,774,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2093,Hectares,130,Hectares,-,Hectares,-,Hectares,-,Hectares,14,Hectares,-,Hectares,3789,Hectares,-,Hectares,210,Hectares,-,Hectares,1222,Hectares,-,Hectares,9411,Hectares,-,Hectares,100,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1941,Hectares,-,Hectares,172,Hectares,104,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2012
35039,-,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,6926,Hectares,694,Hectares,1655,Hectares,-,Hectares,991,Hectares,-,Hectares,-,Hectares,52,Hectares,...,Hectares,-,Hectares,867,Hectares,867,Hectares,-,Hectares,...,Hectares,231749,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,394,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,81,Hectares,3,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,13165,Hectares,11,Hectares,-,Hectares,-,Hectares,145,Hectares,-,Hectares,145022,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,138980,Hectares,-,Hectares,14,Hectares,116,Hectares,1970,Hectares,-,Hectares,-,Hectares,-,Hectares,3,2012
35040,427,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,217,Hectares,-,Hectares,-,Hectares,86,Hectares,-,Hectares,387,Hectares,-,Hectares,...,Hectares,-,Hectares,15161,Hectares,15161,Hectares,-,Hectares,...,Hectares,101842,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,9121,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,9094,Hectares,65,Hectares,-,Hectares,-,Hectares,-,Hectares,9,Hectares,-,Hectares,7170,Hectares,50,Hectares,13,Hectares,-,Hectares,460,Hectares,-,Hectares,55314,Hectares,-,Hectares,105,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,39804,Hectares,-,Hectares,382,Hectares,96,Hectares,2320,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2012
35041,-,Hectares,7,Hectares,...,Hectares,...,Hectares,-,Hectares,4250,Hectares,-,Hectares,-,Hectares,3315,Hectares,-,Hectares,-,Hectares,178,Hectares,-,Hectares,4290,Hectares,-,Hectares,...,Hectares,-,Hectares,1723,Hectares,1723,Hectares,-,Hectares,...,Hectares,12640,Hectares,...,Hectares,77,Hectares,-,Hectares,331,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,37480,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,5649,Hectares,85,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,233,Hectares,-,Hectares,7,Hectares,-,Hectares,504,Hectares,-,Hectares,122340,Hectares,-,Hectares,-,Hectares,-,Hectares,1,Hectares,-,Hectares,-,Hectares,-,Hectares,123745,Hectares,5085,Hectares,112,Hectares,1943,Hectares,30350,Hectares,5950,Hectares,-,Hectares,-,Hectares,7,2012
35042,-,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,1100,Hectares,-,Hectares,-,Hectares,255,Hectares,-,Hectares,-,Hectares,43,Hectares,-,Hectares,5450,Hectares,-,Hectares,...,Hectares,-,Hectares,21,Hectares,21,Hectares,-,Hectares,...,Hectares,22070,Hectares,...,Hectares,25,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,5895,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,16953,Hectares,337,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,275,Hectares,-,Hectares,34,Hectares,-,Hectares,395,Hectares,-,Hectares,30200,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,7700,Hectares,-,Hectares,313,Hectares,21,Hectares,2018,Hectares,-,Hectares,-,Hectares,-,Hectares,19,2012
35043,-,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,92,Hectares,-,Hectares,-,Hectares,13,Hectares,50,Hectares,100,Hectares,-,Hectares,...,Hectares,-,Hectares,350,Hectares,350,Hectares,-,Hectares,...,Hectares,16862,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1149,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,12825,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,840,Hectares,-,Hectares,-,Hectares,51,Hectares,510,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2012
35044,120,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,50,Hectares,182,Hectares,-,Hectares,-,Hectares,85,Hectares,-,Hectares,460,Hectares,-,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,24,Hectares,...,Hectares,15,Hectares,-,Hectares,556,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,6518,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2515,Hectares,6,Hectares,-,Hectares,37,Hectares,-,Hectares,-,Hectares,-,Hectares,3340,Hectares,-,Hectares,69,Hectares,-,Hectares,36,Hectares,-,Hectares,30193,Hectares,-,Hectares,58,Hectares,-,Hectares,827,Hectares,-,Hectares,-,Hectares,-,Hectares,4500,Hectares,4,Hectares,151,Hectares,3185,Hectares,1500,Hectares,200,Hectares,-,Hectares,-,Hectares,96,2012
35045,23,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,3,Hectares,2,Hectares,56,Hectares,-,Hectares,-,Hectares,476,Hectares,3,Hectares,1710,Hectares,-,Hectares,...,Hectares,-,Hectares,4,Hectares,4,Hectares,-,Hectares,...,Hectares,200,Hectares,...,Hectares,532,Hectares,-,Hectares,788,Hectares,-,Hectares,-,Hectares,126,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3385,Hectares,-,Hectares,-,Hectares,-,Hectares,32,Hectares,-,Hectares,-,Hectares,337,Hectares,24,Hectares,-,Hectares,23,Hectares,-,Hectares,-,Hectares,-,Hectares,120,Hectares,7,Hectares,215,Hectares,-,Hectares,300,Hectares,-,Hectares,13300,Hectares,-,Hectares,-,Hectares,5,Hectares,36,Hectares,-,Hectares,-,Hectares,-,Hectares,1057,Hectares,-,Hectares,1007,Hectares,197,Hectares,1220,Hectares,-,Hectares,-,Hectares,-,Hectares,3165,2012
35046,4,Hectares,3,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,2,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,30,Hectares,-,Hectares,12,Hectares,-,Hectares,...,Hectares,-,Hectares,124,Hectares,124,Hectares,-,Hectares,...,Hectares,17462,Hectares,...,Hectares,34,Hectares,-,Hectares,46,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1388,Hectares,-,Hectares,-,Hectares,-,Hectares,49,Hectares,-,Hectares,-,Hectares,1217,Hectares,239,Hectares,-,Hectares,12,Hectares,-,Hectares,-,Hectares,-,Hectares,767,Hectares,3,Hectares,35,Hectares,-,Hectares,452,Hectares,-,Hectares,9078,Hectares,-,Hectares,-,Hectares,-,Hectares,27,Hectares,-,Hectares,-,Hectares,-,Hectares,1404,Hectares,-,Hectares,133,Hectares,175,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1226,2012
35047,1,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,3,Hectares,-,Hectares,-,Hectares,33,Hectares,-,Hectares,-,Hectares,-,Hectares,...,Hectares,-,Hectares,20,Hectares,20,Hectares,-,Hectares,...,Hectares,177,Hectares,...,Hectares,267,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,84,Hectares,33,Hectares,-,Hectares,-,Hectares,16,Hectares,-,Hectares,-,Hectares,130,Hectares,2,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,86,Hectares,3,Hectares,8,Hectares,-,Hectares,-,Hectares,-,Hectares,1912,Hectares,-,Hectares,-,Hectares,-,Hectares,60,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,251,Hectares,38,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2772,2012
35048,82,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,55,Hectares,-,Hectares,-,Hectares,110,Hectares,2,Hectares,372,Hectares,-,Hectares,...,Hectares,-,Hectares,2153,Hectares,2153,Hectares,-,Hectares,...,Hectares,1205,Hectares,...,Hectares,240,Hectares,-,Hectares,1,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,459,Hectares,29,Hectares,-,Hectares,-,Hectares,35,Hectares,-,Hectares,-,Hectares,615,Hectares,57,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,62,Hectares,47,Hectares,24,Hectares,-,Hectares,-,Hectares,-,Hectares,9885,Hectares,-,Hectares,12,Hectares,-,Hectares,246,Hectares,-,Hectares,-,Hectares,-,Hectares,30,Hectares,-,Hectares,449,Hectares,78,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,465,2012
35049,-,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,15,Hectares,-,Hectares,-,Hectares,1513,Hectares,50,Hectares,7,Hectares,-,Hectares,...,Hectares,-,Hectares,60,Hectares,60,Hectares,-,Hectares,...,Hectares,-,Hectares,...,Hectares,8,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,177,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,12,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,15,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,605,Hectares,-,Hectares,-,Hectares,-,Hectares,10,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,75,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,2,2012
35050,-,Hectares,-,Hectares,...,Hectares,...,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,6762,Hectares,-,Hectares,-,Hectares,169,Hectares,-,Hectares,80,Hectares,-,Hectares,...,Hectares,-,Hectares,30,Hectares,30,Hectares,-,Hectares,...,Hectares,35,Hectares,...,Hectares,57,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,1008,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,79,Hectares,44,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,142,Hectares,1,Hectares,16,Hectares,-,Hectares,-,Hectares,-,Hectares,1525,Hectares,-,Hectares,-,Hectares,-,Hectares,5,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,7,Hectares,4,Hectares,-,Hectares,-,Hectares,-,Hectares,-,Hectares,-,2012
